Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1,
1782.33,479.1785,0,
1910.65,468.7136,0,
1829.144,560.4653,0,
1856.674,589.1974,0,
1769.515,452.2573,0,
1941.165,547.039,0,
1912.292,542.8171,0,
1856.748,568.183,0,
1971.073,567.5181,0,
1832.84,511.6996,0,
1907.439,513.9055,0,
1869.836,491.7272,0,
1813.452,542.8024,0,
1885.817,534.7476,0,
1966.835,511.1403,0,
1987.652,520.5737,0,
1750.078,555.7493,0,
1889.565,500.2816,0,
1842.513,502.6706,0,
1760.921,481.2177,0,
1844.629,499.8045,0,
1797.293,533.3989,0,
1883.325,486.066,0,
1874.862,513.2134,0,
1903.871,547.7143,0,
1898.517,551.3052,0,
1893.28,530.4054,0,
1918.73,531.7872,0,
1916.039,556.5895,0,
1755.111,514.0037,0,
1799.172,521.3361,0,
1872.808,526.6927,0,
1844.485,475.2532,0,
1938.293,490.4069,0,
1769.468,434.0482,0,
1873.66,553.7957,0,
1820.069,451.1221,0,
1844.052,520.582,0,
1868.932,543.7703,0,
1944.842,519.0222,0,
1959.016,449.0515,0,
1912.644,480.7064,0,
1898.661,541.039,0,
1961.581,515.6602,0,
1917.487,511.9009,0,
1817.208,481.4417,0,
1909.102,486.9649,0,
1953.297,563.7622,0,
1867.71,536.9762,0,
1792.339,558.1434,0,
1925.651,506.5641,0,
1944.738,546.7814,0,
1964.283,544.621,0,
1840.539,553.0426,0,
2032.664,526.3359,0,
1918.096,519.6543,0,
2043.074,558.8604,0,
2009.948,488.9221,0,
1997.382,514.454,0,
1830.7,608.2527,0,
1793.523,541.7941,0,
1827.674,515.2217,0,
1807.134,535.6173,0,
1884.132,519.3626,0,
1838.411,545.3439,0,
1905.204,510.5125,0,
1889.725,508.025,0,
1820.052,508.6014,0,
1974.244,523.7052,0,
1855.096,543.0137,0,
1917.843,523.0203,0,
1854.394,535.9954,0,
1837.284,551.9762,0,
1865.263,526.5212,0,
1966.094,497.595,0,
1959.178,526.3192,0,
1804.429,533.0125,0,
2049.256,542.587,0,
1788.257,517.7598,0,
1889.337,520.7363,0,
1932.072,410.8734,0,
1922.731,463.5573,0,
1806.66,553.6693,0,
1824.354,487.3347,0,
1932.182,549.0391,0,
1933.057,553.2067,0,
1785.901,542.0157,0,
1756.629,489.1508,0,
1852.051,497.2826,0,
1926.361,456.6503,0,
1868.544,492.6837,0,
1941.818,515.8936,0,
1851.622,512.3094,0,
2047.515,527.7194,0,
1906.602,531.8789,0,
1851.717,540.2834,0,
1962.22,542.3668,0,
1902.525,481.1753,0,
1988.285,569.0489,0,
1797.44,558.5635,0,
1858.602,499.0233,0,
1890.392,504.5696,0,
1937.373,504.1354,0,
1808.795,530.6867,0,
1859.819,521.2466,0,
1841.094,484.8518,0,
1910.578,546.1462,0,
1907.017,492.598,0,
2015.043,498.2836,0,
2076.319,573.077,0,
1762.636,542.9148,0,
2031.909,531.1158,0,
1834.086,530.9344,0,
1974.698,525.093,0,
1766.885,460.0862,0,
1871.785,573.1127,0,
1942.888,533.4629,0,
1788.65,479.8978,0,
2033.896,491.4616,0,
1926.334,519.1624,0,
1962.716,550.3637,0,
1942.41,551.1938,0,
1942.05,578.7376,0,
1852.909,525.2919,0,
1854.782,523.0684,0,
1829.661,525.0313,0,
1896.297,574.6328,0,
1947.325,502.4394,0,
1882.536,499.2963,0,
1977.14,507.3476,0,
2034.67,470.7288,0,
1785.775,500.1987,0,
1854.03,502.6761,0,
1787.379,549.0508,0,
1846.602,456.9498,0,
1835.354,485.2361,0,
1932.786,505.2863,0,
1889.056,532.6546,0,
1768.643,493.2554,0,
1846.722,574.0685,0,
1866.917,571.053,0,
1825.825,498.7668,0,
1874.197,487.1227,0,
1896.377,465.7561,0,
2018.252,563.6948,0,
1944.967,528.9597,0,
1790.957,509.0808,0,
1871.037,531.5882,0,
1826.911,513.7613,0,
2017.483,524.0607,0,
1859.944,485.9855,0,
1686.894,523.9169,0,
1745.799,521.424,0,
1929.962,570.9804,0,
1906.464,506.0137,0,
1811.829,496.4493,0,
1715.686,507.9538,0,
1829.284,488.5778,0,
1907.504,494.6474,0,
1835.522,477.7299,0,
1879.519,539.4781,0,
2036.161,541.8328,0,
2051.839,498.8856,0,
1793.9,523.0373,0,
1914.472,508.1878,0,
1848.599,489.7921,0,
1937.178,526.2375,0,
1840.509,460.6628,0,
1895.665,556.615,0,
1938.743,487.1255,0,
1928.442,559.2124,0,
1941.975,546.5372,0,
1897.638,537.0355,0,
2034.653,530.9959,0,
1963.194,529.8793,0,
1791.504,485.8661,0,
1905.205,525.1838,0,
1762.083,560.1693,0,
1853.181,537.637,0,
1946.753,465.6555,0,
1806.081,497.9685,0,
1976.842,525.6582,0,
1912.908,533.0638,0,
1975.379,477.7817,0,
1839.635,515.8001,0,
1881.238,536.8902,0,
1946.907,549.575,0,
1857.269,500.4997,0,
1838.708,520.0787,0,
1731.553,481.281,0,
1934.125,505.6389,0,
1881.349,556.3217,0,
1935.166,543.0029,0,
1791.152,518.1686,0,
1836.045,524.3739,0,
1905.103,515.5764,0,
1823.409,536.2607,0,
1859.412,524.9525,0,
1863.581,472.0245,0,
1910.928,540.6183,0,
1903.068,521.4312,0,
1843.478,555.8061,0,
1947.315,482.6572,0,
1780.32,572.8484,0,
1939.264,492.6768,0,
1927.149,500.6921,0,
1953.198,556.1949,0,
1938.391,579.0552,0,
1806.499,561.5936,0,
1754.509,513.9016,0,
1921.528,575.6281,0,
1755.473,512.4638,0,
1971.703,552.632,0,
1890.354,561.2949,0,
1847.254,590.0972,0,
1920.544,562.0666,0,
1933.987,573.088,0,
1970.014,506.4606,0,
1950.04,502.149,0,
1876.965,572.1235,0,
1842.179,568.7128,0,
1930.76,566.7301,0,
1782.493,451.3432,0,
1775.021,503.3614,0,
1945.449,520.5872,0,
1872.307,539.2862,0,
1806.663,505.4142,0,
1902.347,523.3071,0,
1981.3,478.212,0,
1940.652,535.4667,0,
1713.628,524.8664,0,
1789.727,530.6846,0,
1864.596,529.3459,0,
1903.402,468.7237,0,
1934.186,494.4514,0,
1796.555,486.4116,0,
1894.097,496.7867,0,
1827.778,401.6343,0,
1881.581,505.3008,0,
2015.649,524.1423,0,
1871.738,544.8145,0,
2009.349,561.0698,0,
1806.126,541.9114,0,
1833.463,537.9759,0,
1894.36,527.7047,0,
2081.975,485.8645,0,
1945.62,529.0051,0,
1886.388,544.781,0,
1864.114,588.4761,0,
1938.713,502.8123,0,
1890.009,485.0279,0,
1962.758,499.2863,0,
1816.992,615.4105,0,
1913.172,473.7604,0,
1972.315,488.9613,0,
1826.042,564.8391,0,
1877.26,574.5662,0,
1812.347,531.7331,0,
1762.923,497.5554,0,
1767.858,548.4034,0,
1867.682,487.3633,0,
1851.176,480.7249,0,
1730.105,461.5798,0,
1954.615,538.2348,0,
1735.957,471.3961,0,
1803.258,521.3272,0,
1988.375,507.2012,0,
1775.153,516.0864,0,
1941.951,520.4842,0,
1882.962,556.0268,0,
2031.969,557.7526,0,
1840.423,526.2683,0,
1805.239,490.8579,0,
1811.625,489.0378,0,
2046.207,523.9063,0,
2011.997,546.6533,0,
1949.323,595.5242,0,
1763.137,484.3008,0,
1871.818,547.9208,0,
1792.138,528.1962,0,
1810.502,571.8952,0,
1770.357,611.8658,0,
1766.941,483.7428,0,
1964.131,470.3246,0,
1985.011,573.0292,0,
1753.481,522.7181,0,
1842.904,469.7878,0,
1787.511,540.3002,0,
1760.162,511.1701,0,
1738.784,526.6147,0,
1812.156,465.8929,0,
1849.895,574.9715,0,
1798.428,528.2084,0,
1886.595,481.0247,0,
2001.978,556.843,0,
1726.06,556.9846,0,
1851.757,481.712,0,
1904.67,570.7647,0,
1892.153,526.7396,0,
1932.606,509.2192,0,
1822.417,464.2042,0,
2012.121,538.3834,0,
1925.986,484.2626,0,
1840.192,530.3103,0,
1768.186,517.4961,0,
2079.081,525.8841,0,
2015.429,510.7263,0,
1944.61,471.5777,0,
1830.048,518.9784,0,
1877.7,496.4405,0,
1864.205,536.2057,0,
1814.866,516.1138,0,
1851.491,583.5811,0,
1928.684,571.4792,0,
1865.466,573.4287,0,
1829.405,559.5739,0,
1862.108,485.7378,0,
1849.132,514.9359,0,
1985.762,588.2665,0,
1959.958,457.5164,0,
1894.758,514.3675,0,
1871.526,464.7592,0,
1947.602,528.7622,0,
1859.562,621.9723,0,
1919.615,524.0518,0,
1958.955,511.3374,0,
1935.358,521.6106,0,
1836.202,547.9565,0,
1871.566,486.7797,0,
1856.784,530.715,0,
1827.524,521.1582,0,
1958.442,500.9841,0,
1808.302,530.0972,0,
1931.102,510.0214,0,
1980.583,497.3219,0,
1843.48,508.9381,0,
1823.598,537.4216,0,
1955.127,499.7371,0,
1910.948,542.6292,0,
1877.029,520.8497,0,
1851.63,571.534,0,
2053.802,523.7729,0,
1827.756,488.3617,0,
1932.301,517.149,0,
1804.765,569.7435,0,
1910.975,478.4055,0,
1969.22,525.1938,0,
2031.439,531.6105,0,
1936.669,519.4368,0,
1818.619,556.8121,0,
1795.71,552.3419,0,
1832.234,501.8016,0,
1879.933,537.44,0,
1740.262,541.8283,0,
1872.909,520.0417,0,
2014.121,535.7245,0,
1900.396,503.4638,0,
1821.216,529.8605,0,
1945.19,545.218,0,
1939.516,532.4177,0,
1927.417,572.0949,0,
1990.295,527.7651,0,
1899.731,541.9716,0,
1852.68,468.4135,0,
2014.234,536.3813,0,
1806.039,524.7523,0,
1788.575,494.8997,0,
1871.391,543.7974,0,
1915.982,627.4363,0,
1853.317,515.2217,0,
1892.019,518.2245,0,
1791.576,496.3517,0,
1814.415,511.3707,0,
1797.21,490.7083,0,
1964.757,518.7783,0,
1846.197,503.7643,0,
1785.332,520.4784,0,
1868.263,539.1289,0,
1802.942,497.828,0,
1837.707,542.9565,0,
1818.977,534.8309,0,
1905.975,570.468,0,
2047.696,506.9483,0,
1899.54,536.7683,0,
1881.477,509.4286,0,
1959.773,491.6609,0,
2005.045,565.9073,0,
1900.261,556.546,0,
1781.832,539.4225,0,
1973.316,488.0574,0,
1859.145,537.6073,0,
1785.095,605.2213,0,
2000.885,544.973,0,
1871.637,491.2518,0,
1887.925,514.7082,0,
1909.566,486.3436,0,
1899.668,563.565,0,
1873.434,553.252,0,
2059.054,549.9796,0,
1873.279,516.2697,0,
1905.326,485.7593,0,
1822.193,446.4388,0,
1892.396,512.2327,0,
1865.653,548.6451,0,
2027.886,549.4929,0,
1812.89,460.0908,0,
1870.696,499.6865,0,
1915.398,530.0692,0,
1860.258,500.5449,0,
1988.161,545.3032,0,
1914.276,479.0924,0,
1905.116,535.1523,0,
1874.372,549.4617,0,
1804.962,531.3668,0,
1835.007,500.7935,0,
1960.445,525.4175,0,
1816.724,496.6418,0,
1813.339,470.9875,0,
1858.62,496.998,0,
1813.156,557.0788,0,
2037.303,477.1162,0,
1808.387,533.1436,0,
1961.97,514.047,0,
2051.277,472.5314,0,
1819.197,570.3848,0,
1861.156,508.743,0,
1748.552,494.065,0,
1870.633,542.2793,0,
1965.138,484.4922,0,
1941.308,497.5748,0,
1885.386,515.2635,0,
1942.359,557.3524,0,
1841.255,545.4304,0,
2012.086,558.4919,0,
1800.052,495.8447,0,
1782.548,511.2425,0,
1822.12,520.432,0,
1844.471,499.3754,0,
1987.222,531.9104,0,
1874.453,536.4716,0,
1912.846,568.4464,0,
1989.875,520.9822,0,
1914.737,540.4982,0,
1907.448,569.0062,0,
1927.086,541.0268,0,
1964.853,532.0883,0,
1805.885,537.7017,0,
1786.345,561.2429,0,
1833.379,526.2922,0,
1923.864,568.006,0,
2013.35,592.7412,0,
1741.941,496.7793,0,
1967.643,555.3347,0,
1913.258,504.4404,0,
1956.799,551.6672,0,
1790.017,483.1992,0,
1945.322,545.3753,0,
2025.39,528.1352,0,
1837.105,496.9338,0,
1739.605,513.8992,0,
1870.555,500.4719,0,
1867.123,566.1868,0,
1814.249,526.8121,0,
1826.934,525.9809,0,
1946.652,579.4849,0,
1796.644,520.2126,0,
1885.186,471.9049,0,
1873.647,552.6574,0,
1899.634,554.5655,0,
1900.544,530.6621,0,
1920.756,490.4252,0,
1840.118,465.4745,0,
1802.667,508.9801,0,
1837.587,493.9482,0,
1958.309,437.7192,0,
1884.485,545.5718,0,
1896.645,530.4338,0,
1864.836,498.5428,0,
2003.527,551.4692,0,
1906.68,538.0371,0,
1813.839,532.1802,0,
1933.779,523.3775,0,
1830.019,531.049,0,
2018.821,508.2955,0,
1838.255,511.512,0,
1787.982,481.1749,0,
2002.51,515.5463,0,
1924.083,496.9919,0,
1772.868,498.0698,0,
1871.295,517.4502,0,
1776.218,522.2137,0,
1888.398,516.8815,0,
1975.791,495.1342,0,
1739.628,497.1401,0,
1884.154,538.3644,0,
1988.408,531.9984,0,
1830.253,486.0054,0,
1830.987,458.0819,0,
1842.563,516.2359,0,
1806.516,542.2718,0,
1860.267,512.2161,0,
2005.395,521.8054,0,
1916.734,507.1595,0,
1878.324,528.1208,0,
1922.232,526.3953,0,
1871.544,594.0161,0,
1874.455,544.6255,0,
1817.687,485.7329,0,
1839.64,500.7295,0,
2038.365,517.9567,0,
1763.112,506.6939,0,
1926.79,506.8885,0,
1976.829,514.9108,0,
1805.747,473.2384,0,
1845.029,526.8767,0,
2060.29,461.1939,0,
1765.027,481.7014,0,
1984.8,526.6855,0,
1857.192,513.0007,0,
1820.742,491.0949,0,
1858.538,540.6812,0,
1898.788,556.8762,0,
2002.645,546.1894,0,
1843.619,562.1317,0,
1943.451,500.8045,0,
1777.788,489.7396,0,
1856.067,487.1072,0,
1733.158,514.9167,0,
1953.779,542.8851,0,
1974.53,537.5528,0,
1849.496,522.8599,0,
1926.735,429.998,0,
1913.205,510.3159,0,
1770.877,523.516,0,
1868.491,533.2838,0,
1881.809,510.5739,0,
1813.089,506.7827,0,
2012.384,506.5831,0,
2014.105,508.0863,0,
1803.796,452.2626,0,
1796.605,535.8438,0,
2119.904,594.73,0,
1807.521,512.9191,0,
1850.142,523.91,0,
1967.429,577.7463,0,
1953.468,483.5418,0,
1759.438,512.5374,0,
1983.401,584.4889,0,
1910.85,508.8038,0,
1827.861,494.9315,0,
1945.895,516.8217,0,
1980.949,489.877,0,
1918.299,549.2158,0,
1807.771,524.4645,0,
1773.108,517.1304,0,
2043.419,530.3771,0,
1866.073,487.2492,0,
1942.803,528.8841,0,
1850.963,542.9351,0,
1902.868,515.712,0,
1912.888,534.0961,0,
1910.031,494.8515,0,
1852.346,482.077,0,
1919.887,502.8267,0,
1779.938,494.3024,0,
1956.513,536.2047,0,
1961.875,453.0605,0,
1894.12,533.6849,0,
1871.92,478.7615,0,
1826.927,556.2881,0,
1956.548,554.6827,0,
1884.641,547.1854,0,
1921.72,534.4794,0,
1798.652,598.1503,0,
1973.012,563.4708,0,
1855.977,509.1893,0,
1941.378,522.5968,0,
1965.031,518.7466,0,
1851.308,564.6584,0,
1769.965,488.1094,0,
1950.359,536.0923,0,
1797.28,490.7119,0,
1868.264,615.6679,0,
1923.485,481.1591,0,
1854.94,598.5065,0,
1807.081,473.5701,0,
1873.551,546.6547,0,
1866.72,482.7233,0,
1983.916,495.9546,0,
1879.204,501.272,0,
1865.974,486.1158,0,
1862.951,477.3548,0,
1939.824,561.5381,0,
1766.306,470.6351,0,
1878.752,537.2416,0,
1832.5,496.4053,0,
1938.095,518.3641,0,
1912.79,511.4639,0,
1782.536,496.6929,0,
1945.929,527.5482,0,
2104.678,515.942,0,
1760.915,564.0488,0,
1978.312,530.2556,0,
1834.758,520.7252,0,
1946.792,494.5141,0,
1794.575,538.9917,0,
1900.715,495.0135,0,
1818.171,537.2885,0,
1958.964,503.2121,0,
1904.693,547.7606,0,
1812.236,529.8961,0,
1812.021,545.01,0,
1855.99,567.7692,0,
1979.989,564.9354,0,
1780.37,523.0831,0,
1952.535,501.0656,0,
1934.009,450.2997,0,
1842.227,508.4496,0,
1815.269,501.1979,0,
1833.59,505.5498,0,
1812.25,532.7857,0,
1902.599,477.7094,0,
1909.19,538.458,0,
1710.616,510.3011,0,
1775.183,594.8328,0,
1818.546,483.369,0,
1917.779,536.6434,0,
1799.62,466.1482,0,
1866.753,555.4645,0,
1873.3,511.4345,0,
1814.846,496.7924,0,
1763.54,522.9019,0,
1808.855,476.5051,0,
1871.884,496.037,0,
1878.264,572.6627,0,
1921.925,541.0991,0,
2025.678,506.5931,0,
1783.799,555.9857,0,
1938.482,502.4245,0,
1905.191,505.8152,0,
1832.315,455.8318,0,
1989.105,542.6025,0,
1889.895,485.6037,0,
1786.381,508.7861,0,
1798.659,542.6207,0,
1889.772,459.1039,0,
1899.314,441.3522,0,
2027.411,505.5633,0,
1862.853,567.4219,0,
1936.49,552.055,0,
1937.387,552.7112,0,
1978.15,484.0659,0,
1812.288,599.1522,0,
1933.087,474.6017,0,
1885.103,498.2972,0,
1918.321,484.4239,0,
1842.241,457.4495,0,
2023.297,498.5206,0,
1886.378,570.8951,0,
1762.384,493.1639,0,
1827.708,482.8818,0,
2024.57,566.9742,0,
1837.872,500.293,0,
1870.58,542.868,0,
1665.99,552.9255,0,
1723.27,522.0756,0,
1818.744,493.5294,0,
1817.555,565.522,0,
1957.931,490.5606,0,
1825.968,536.7383,0,
1982.469,496.9887,0,
1890.674,513.4014,0,
1914.553,545.4153,0,
1814.657,532.4321,0,
1787.159,512.5506,0,
1852.164,496.1517,0,
1810.915,571.5658,0,
1949.514,495.0201,0,
1880.764,486.7783,0,
1787.812,505.6131,0,
1946.814,530.3224,0,
1832.689,554.7839,0,
1853.144,521.4777,0,
1929.036,495.6257,0,
1835.459,441.9542,0,
1817.733,518.4609,0,
1834.689,448.6667,0,
1937.591,541.8563,0,
1959.476,506.9908,0,
1744.615,520.3165,0,
1795.425,481.1968,0,
2005.761,542.7783,0,
1930.754,527.1243,0,
1923.53,513.55,0,
1983.388,547.7011,0,
1846.267,511.2336,0,
1812.512,471.636,0,
1721.138,519.5284,0,
1975.847,460.6274,0,
1879.557,546.4251,0,
1810.72,533.7226,0,
1762.76,504.8254,0,
1708.63,480.326,0,
1762.843,548.9088,0,
1886.896,560.008,0,
1825.684,462.5463,0,
1868.19,567.415,0,
1669.727,558.3833,0,
1792.656,487.4307,0,
2044.691,442.5027,0,
1794.784,479.9484,0,
1960.76,524.4014,0,
1956.873,527.08,0,
1924.564,453.0927,0,
1859.833,500.2792,0,
1854.861,520.1707,0,
1959.72,568.2148,0,
1821.506,615.1508,0,
1982.243,518.3937,0,
1754.14,467.5006,0,
1863.193,574.9996,0,
1917.094,487.3492,0,
1788.377,525.0778,0,
1915.972,549.0999,0,
1776.753,456.15,0,
1943.84,475.2845,0,
1811.425,536.9289,0,
2009.051,502.5796,0,
1915.051,508.3104,0,
1990.717,516.488,0,
1877.11,488.8668,0,
1802.079,508.7894,0,
1989.209,538.1926,0,
1797.646,507.4839,0,
1960.11,558.7753,0,
1830.286,552.1047,0,
1768.742,492.4001,0,
1962.941,544.1401,0,
1858.995,534.9006,0,
1970.825,531.6826,0,
1776.191,485.9683,0,
1916.446,496.7374,0,
1874.052,494.9593,0,
1905.202,516.1039,0,
1978.751,504.0916,0,
1880.97,471.5793,0,
1808.662,515.302,0,
1784.652,528.2249,0,
1811.086,621.6153,0,
1844.685,494.0704,0,
1799.734,509.6606,0,
1862.106,490.7877,0,
2032.452,544.597,0,
1779.486,478.8619,0,
1900.309,526.241,0,
1783.168,494.0639,0,
1858.414,518.6302,0,
1839.052,534.3523,0,
1893.925,537.7164,0,
2053.921,553.5842,0,
1792.934,475.5142,0,
1930.086,581.6003,0,
1803.515,518.4811,0,
1818.573,563.9855,0,
1902.26,533.7418,0,
1749.655,509.2638,0,
1897.64,488.0663,0,
1797.194,520.866,0,
1847.706,510.8747,0,
1994.721,469.1828,0,
1911.81,575.4756,0,
1839.902,454.5005,0,
1828.087,606.9514,0,
1913.693,489.7818,0,
1987.579,543.8112,0,
2049.189,529.605,0,
2000.696,482.5123,0,
1810.713,492.3975,0,
1810.329,526.1954,0,
1889.883,562.8086,0,
1831.85,539.2564,0,
1975.933,521.4249,0,
1857.165,485.4624,0,
1960.591,551.7015,0,
1859.701,560.162,0,
1884.986,624.2489,0,
1810.291,498.1769,0,
1780.34,519.6365,0,
1824.979,543.5088,0,
1845.447,433.6873,0,
1861.188,541.7365,0,
1875.041,528.724,0,
1946.562,473.8622,0,
2009.965,494.1846,0,
1948.292,547.2286,0,
1887.405,523.2908,0,
1776.758,615.101,0,
1902.781,525.709,0,
1761.149,536.9265,0,
1830.923,505.5968,0,
1904.764,434.104,0,
1848.682,533.8608,0,
2032.185,535.4251,0,
1875.278,545.8903,0,
1804.364,480.5256,0,
1827.413,500.6088,0,
1743.665,488.4483,0,
1987.905,496.5765,0,
2006.274,541.6092,0,
1822.226,501.6714,0,
1856,483.7352,0,
1923.42,512.4127,0,
1892.116,558.7756,0,
1950.723,565.1774,0,
1828.677,539.1041,0,
2038.434,543.1823,0,
1838.533,594.1088,0,
1890.169,521.6926,0,
1822.225,471.7394,0,
1892.987,590.2579,0,
1801.197,578.1921,0,
1801.529,580.7839,0,
1755.024,501.0485,0,
2002.051,573.1422,0,
1895.865,531.2647,0,
1822.978,557.7976,0,
1813.827,531.1618,0,
1833.637,538.7101,0,
1741.717,590.3675,0,
1798.18,546.5846,0,
1808.23,517.6927,0,
1921.291,534.589,0,
1777.374,467.1259,0,
1912.788,526.4919,0,
1800.081,566.7847,0,
1911.964,515.3149,0,
1854.082,505.361,0,
1920.882,558.4716,0,
1913.363,520.6755,0,
1889.889,560.0934,0,
1940.476,556.1613,0,
2071.04,486.3774,0,
1940.452,541.3774,0,
2007.138,579.8705,0,
1829.42,479.0205,0,
1840.339,523.5306,0,
2023.565,549.9819,0,
1933.085,515.1344,0,
1898.159,480.7704,0,
1849.279,505.0377,0,
1951.674,551.051,0,
1845.327,500.6724,0,
1944.258,523.9418,0,
1927.333,520.6758,0,
1954.808,530.7195,0,
1900.984,513.5383,0,
1914.008,540.2842,0,
1962.006,602.9083,0,
1981.723,477.351,0,
1951.211,522.3458,0,
2023.958,505.5292,0,
1803.072,574.2108,0,
1916.468,518.6659,0,
1789.757,513.1316,0,
1976.532,564.1608,0,
2030.678,506.9694,0,
1884.673,531.5824,0,
2091.46,504.6992,0,
1966.394,548.715,0,
1918.225,520.9496,0,
1927.633,574.558,0,
1867.539,491.9971,0,
1889.911,541.8535,0,
1720.877,539.6381,0,
1838.541,611.0739,0,
1980.721,544.6463,0,
1859.177,522.1967,0,
2016.887,493.5941,0,
1867.45,514.0082,0,
1944.931,485.8878,0,
1762.539,459.6932,0,
1812.201,505.6769,0,
1938.983,530.1738,0,
1782.481,532.7479,0,
1947.464,556.3178,0,
1839.962,522.4426,0,
1844.956,492.882,0,
1738.718,513.2193,0,
1790.381,481.2661,0,
1823.605,517.2222,0,
1881.561,485.7889,0,
1883.573,546.3143,0,
1825.422,475.7414,0,
1757.501,514.16,0,
1881.419,509.4604,0,
1874.652,608.7821,0,
1754.381,485.7795,0,
1857.207,544.105,0,
1782.992,494.2544,0,
