Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1,
1658.751,528.5527,0,
1567.852,517.4568,0,
1647.396,503.4945,0,
1674.803,501.5256,0,
1682.461,504.2833,0,
1723.418,513.8047,0,
1664.601,504.8181,0,
1753.417,573.8125,0,
1616.459,569.8801,0,
1701.322,578.8477,0,
1671.439,540.1864,0,
1700.1,584.3258,0,
1822.813,541.1979,0,
1657.51,519.8984,0,
1741.61,561.7599,0,
1680.076,496.874,0,
1680.797,562.0593,0,
1620.427,573.5558,0,
1634.954,515.4033,0,
1714.113,539.2475,0,
1722.366,572.0551,0,
1657.209,573.281,0,
1641.775,520.1729,0,
1607.434,500.3068,0,
1692.951,505.4258,0,
1629.489,522.2515,0,
1647.002,554.586,0,
1657.993,525.0768,0,
1758.274,575.3425,0,
1701.338,496.7806,0,
1699.803,558.1697,0,
1662.492,510.1295,0,
1706.829,562.4877,0,
1680.323,524.9871,0,
1608.786,532.0482,0,
1729.762,517.0328,0,
1707.327,551.11,0,
1608.175,542.7531,0,
1727.977,511.1497,0,
1686.777,536.9866,0,
1719.096,493.8491,0,
1692.797,605.8773,0,
1716.743,544.6541,0,
1722.454,519.4329,0,
1679.079,552.7145,0,
1639.976,567.1624,0,
1721.077,533.9738,0,
1408.23,402.767,0,
1793.151,515.3441,0,
1688.939,529.4446,0,
1632.103,554.0344,0,
1652.017,535.3206,0,
1726.034,503.8394,0,
1715.216,567.9177,0,
1678.333,495.4533,0,
1644.288,563.6496,0,
1682.577,508.6115,0,
1665.153,537.4327,0,
1653.794,544.5989,0,
1699.318,510.6907,0,
1682.179,525.3528,0,
1656.006,528.3982,0,
1696.477,532.9389,0,
1666.399,487.5748,0,
1713.804,481.977,0,
1813.193,570.8104,0,
1714.833,540.9659,0,
1625.953,546.9592,0,
1762.409,605.0257,0,
1784.796,586.3561,0,
1703.537,512.5068,0,
1625.764,500.6403,0,
1463.819,417.9054,0,
1426.891,431.0996,0,
1702.202,513.6193,0,
1686.835,526.6798,0,
1680.515,555.5266,0,
1691.325,589.3224,0,
1724.426,566.6087,0,
1721.015,549.7612,0,
1614.611,570.2906,0,
1721.891,527.8483,0,
1717.025,518.3416,0,
1740.017,594.865,0,
1679.934,590.2073,0,
1652.317,516.7589,0,
1740.449,512.7955,0,
1453.355,445.1577,0,
1687.313,518.2291,0,
1758.053,531.8708,0,
1796.151,538.3562,0,
1723.621,595.3094,0,
1648.147,553.8388,0,
1619.5,581.7388,0,
1686.093,510.9912,0,
1660.402,506.5366,0,
1701.575,525.4465,0,
1641.564,505.346,0,
1546.967,431.293,0,
1678.689,535.0151,0,
1690.142,507.749,0,
1652.535,461.0385,0,
1474.23,467.0383,0,
1535.844,411.9501,0,
1645.884,613.093,0,
1770.216,550.4731,0,
1766.812,593.719,0,
1719.575,559.4516,0,
1442.85,485.0319,0,
1639.755,550.5071,0,
1710.622,531.383,0,
1657.249,523.3165,0,
1645.323,503.3904,0,
1685.254,557.2578,0,
1710.075,512.9926,0,
1726.445,527.6078,0,
1644.06,483.9525,0,
1644.263,570.8577,0,
1694.272,520.1027,0,
1633.647,573.3938,0,
1708.871,509.1388,0,
1633.65,518.7982,0,
1507.207,431.2182,0,
1625.176,549.376,0,
1708.984,520.749,0,
1668.829,542.5645,0,
1681.692,586.297,0,
1663.888,533.6584,0,
1762.09,567.3836,0,
1648.334,492.3459,0,
1664.065,551.9712,0,
1685.995,565.6986,0,
1743.248,588.211,0,
1657.224,601.4176,0,
1400.426,395.6904,0,
1554.81,497.4485,0,
1633.981,603.8317,0,
1686.305,535.3963,0,
1550.723,486.1088,0,
1633.143,504.3649,0,
1601.727,499.4131,0,
1348.637,441.3156,0,
1611.83,564.1061,0,
1629.387,577.8857,0,
1530.545,535.0691,0,
1762.258,532.8478,0,
1437.036,362.97,0,
1777.267,538.4688,0,
1683.173,553.7524,0,
1624.107,539.7433,0,
1644.461,599.7905,0,
1531.042,504.39,0,
1572.953,522.7852,0,
1428.548,399.5982,0,
1751.067,471.3996,0,
1728.367,570.2162,0,
1456.906,456.6464,0,
1644.549,513.8099,0,
1693.649,545.5771,0,
1797.571,510.2617,0,
1704.121,552.5876,0,
1699.352,508.1008,0,
1678.739,514.7262,0,
1384.74,387.0151,0,
1736.827,527.3004,0,
1680.525,521.7987,0,
1748.556,580.8655,0,
1697.253,548.9953,0,
1590.271,499.2902,0,
1644.253,541.4495,0,
1272.01,395.6091,0,
1813.76,548.5116,0,
1677.632,550.4084,0,
1679.245,538.2961,0,
1634.513,559.4753,0,
1733.562,553.3157,0,
1381.924,414.7889,0,
1714.752,564.7976,0,
1647.293,502.6929,0,
1309.064,393.7383,0,
1392.759,442.9911,0,
1644.953,498.483,0,
1685.914,469.0071,0,
1666.743,582.3895,0,
1694.225,573.2297,0,
1492.858,465.2291,0,
1735.638,531.0491,0,
1692.15,562.5718,0,
1682.855,516.5932,0,
1647.38,505.9738,0,
1713.446,477.7374,0,
1526.357,464.7254,0,
1641.47,504.9055,0,
1461.4,434.739,0,
1642.023,540.871,0,
1725.529,480.6678,0,
1674.251,524.7597,0,
1761.881,525.6562,0,
1686.95,572.0863,0,
1664.7,521.9265,0,
1701.449,552.9149,0,
1697.168,539.0302,0,
1716.585,532.2856,0,
1726.247,514.9152,0,
1654.074,567.758,0,
1755.128,494.0316,0,
1673.832,518.7144,0,
1605.774,518.2252,0,
1673.768,528.6133,0,
1747.315,548.2491,0,
1694.278,475.634,0,
1682.377,455.4382,0,
1749.841,519.079,0,
1611.699,557.8304,0,
1595.298,492.0834,0,
1750.858,516.3629,0,
1663.128,492.9632,0,
1736.332,487.5901,0,
1728.823,510.2166,0,
1554.631,547.4859,0,
1586.33,492.5033,0,
1623.537,535.3259,0,
1942.672,610.4875,0,
1715.299,465.8394,0,
1530.118,431.7003,0,
1682.563,477.5365,0,
1712.527,520.3329,0,
1690.431,528.3363,0,
1698.104,562.2869,0,
1628.542,506.6908,0,
1618.738,460.9584,0,
1673.993,554.7103,0,
1611.779,551.4161,0,
1475.033,455.4074,0,
1728.823,505.1523,0,
1671.138,528.1887,0,
1676.711,609.5206,0,
1806.509,528.4692,0,
1745.542,574.9369,0,
1668.816,609.4086,0,
1698.712,491.3365,0,
1778.043,550.1104,0,
1621.495,460.3392,0,
1718.337,507.6408,0,
1682.572,508.3151,0,
1348.005,426.9916,0,
1671.9,593.452,0,
1534.313,475.728,0,
1697.667,561.215,0,
1737.905,527.6068,0,
1798.233,531.9016,0,
1605.722,537.092,0,
1760.896,606.459,0,
1656.13,573.3271,0,
1622.909,513.4468,0,
1693.525,521.3256,0,
1633.492,450.0867,0,
1434.19,397.5815,0,
1659.861,538.9634,0,
1705.433,479.4738,0,
1670.425,502.6057,0,
1774.876,562.1964,0,
1664.627,546.1219,0,
1674.345,539.7358,0,
1675.747,515.9753,0,
1760.111,501.1837,0,
1795,523.0201,0,
1381.069,395.6668,0,
1638.557,572.0009,0,
1648.973,539.0829,0,
1715.566,557.4881,0,
1731.012,527.6837,0,
1801.733,483.9158,0,
1738.497,504.4255,0,
1632.241,534.3853,0,
1674.959,529.3528,0,
1585.601,523.5897,0,
1686.856,601.5181,0,
1736.743,525.1921,0,
1607.712,500.8978,0,
1374.144,412.379,0,
1616.911,508.4131,0,
1696.033,576.904,0,
1704.215,552.311,0,
1701.914,524.2372,0,
1687.914,554.9106,0,
1691.856,587.9736,0,
1690.277,510.0369,0,
1670.627,520.0336,0,
1660.228,530.2546,0,
1652.618,516.7118,0,
1797.782,556.4131,0,
1766.285,546.4078,0,
1449.848,440.0812,0,
1706.583,514.2809,0,
1640.092,520.0368,0,
1691.632,519.1503,0,
1634.091,477.6507,0,
1755.994,505.2994,0,
1557.823,512.2267,0,
1695.263,531.8922,0,
1723.844,499.1764,0,
1594.332,556.9189,0,
1402.728,393.3189,0,
1699.364,531.593,0,
1627.662,579.4477,0,
1677.876,529.007,0,
1618.731,515.3196,0,
1689.101,510.3859,0,
1632.097,527.251,0,
1760.242,570.3433,0,
1632.034,541.295,0,
1754.31,562.9797,0,
1702.852,517.0571,0,
1660.247,533.1167,0,
1677.288,500.8466,0,
1702.958,554.7441,0,
1766.185,505.2446,0,
1636.383,537.5117,0,
1676.657,564.482,0,
1812.76,487.8312,0,
1753.439,571.9219,0,
1582.832,551.168,0,
1736.78,536.6107,0,
1674.699,482.471,0,
1706.432,499.7339,0,
1630.033,521.6596,0,
1752.365,562.986,0,
1681.946,545.5802,0,
1716.881,548.0403,0,
1620.761,538.2783,0,
1803.669,545.9692,0,
1632.412,489.2798,0,
1700.419,494.9379,0,
1581.29,451.6591,0,
1684.467,556.942,0,
1704.349,532.0779,0,
1857.128,470.9444,0,
1659.67,462.9161,0,
1611.801,497.8751,0,
1644.055,536.5195,0,
1722.351,533.5215,0,
1674.499,521.2986,0,
1672.97,506.1284,0,
1779.472,524.3104,0,
1611.191,554.47,0,
1680.8,574.2007,0,
1669.625,517.9941,0,
1582.552,514.0081,0,
1712.948,490.7103,0,
1618.461,537.7843,0,
1649.328,497.3614,0,
1653.711,510.5206,0,
1754.821,539.2964,0,
1684.287,535.845,0,
1797.369,553.5182,0,
1773.281,559.7363,0,
1737.306,577.606,0,
1825.839,514.5297,0,
1810.115,481.0547,0,
1704.87,553.8785,0,
1657.88,499.7798,0,
1657.634,538.6659,0,
1676.593,543.6639,0,
1489.942,490.0555,0,
1701.985,551.6882,0,
1702.212,506.9883,0,
1658.826,505.1042,0,
1702.018,521.7448,0,
1654.079,529.4061,0,
1664.38,523.0375,0,
1609.457,505.1799,0,
1504.759,446.2534,0,
1768.744,530.1717,0,
1690.065,555.8049,0,
1680.498,537.126,0,
1792.126,509.7876,0,
1716.196,516.2242,0,
1628.137,532.0179,0,
1792.079,514.0916,0,
1697.208,508.748,0,
1581,577.382,0,
1585.139,524.4167,0,
1719.863,542.1255,0,
1752.232,565.1579,0,
1581.479,483.8846,0,
1690.911,512.6325,0,
1750.657,522.1672,0,
1685.903,454.5156,0,
1712.313,513.293,0,
1672.032,589.892,0,
1695.784,490.1577,0,
1739.111,573.0655,0,
1687.326,561.2198,0,
1824.206,494.8179,0,
1731.957,482.1527,0,
1697.349,578.824,0,
1685.167,544.9885,0,
1710.276,560.1833,0,
1800.001,484.8306,0,
1800.026,504.2259,0,
1674.573,467.8334,0,
1686.493,461.7772,0,
1664.053,537.5842,0,
1612.085,581.8887,0,
1639.333,536.4933,0,
1718.676,518.8235,0,
1492.591,452.976,0,
1659.928,498.1225,0,
1625.515,512.1237,0,
1686.841,540.1413,0,
1679.556,525.6509,0,
1619.558,506.6294,0,
1769.824,493.1467,0,
1629.905,507.5458,0,
1664.533,487.1507,0,
1665.75,526.1346,0,
1771.676,557.5499,0,
1682.479,463.9445,0,
1661.603,485.0036,0,
1705.56,523.2413,0,
1650.356,470.1432,0,
1656.633,454.3643,0,
1703.346,520.8492,0,
1788.584,506.4352,0,
1718.83,577.3555,0,
1751.984,487.1157,0,
1771.918,482.3948,0,
1646.551,539.839,0,
1757.872,513.1414,0,
1771.453,590.6028,0,
1800.72,508.5443,0,
1614.69,551.2964,0,
1714.893,596.6974,0,
1641.162,534.0982,0,
1772.683,486.9142,0,
1751.376,488.4927,0,
1728.445,551.0266,0,
1605.342,482.9178,0,
1719.512,508.0325,0,
1739.613,542.4529,0,
1745.25,502.6765,0,
1612.092,535.5005,0,
1666.434,556.7245,0,
1673.79,530.1276,0,
1563.937,454.6995,0,
1713.245,512.072,0,
1609.124,570.0241,0,
1663.933,576.4427,0,
1632.191,539.0103,0,
1742.582,548.0022,0,
1697.956,562.3483,0,
1591.4,475.3373,0,
1394.08,484.5351,0,
1618.604,519.5728,0,
1695.534,496.0007,0,
1729.817,556.0264,0,
1649.076,513.8115,0,
1640.463,569.1039,0,
1651.244,492.9994,0,
1695.338,478.6307,0,
1775.576,529.9585,0,
1745.812,582.2352,0,
1728.786,550.8738,0,
1594.628,531.9457,0,
1717.654,538.7502,0,
1714.281,482.9019,0,
1689.109,574.0657,0,
1693.308,521.2962,0,
1657.127,477.6208,0,
1748.976,518.6065,0,
1710.393,520.5092,0,
1705.503,503.4268,0,
1654.208,476.6382,0,
1727.833,493.1118,0,
1699.592,591.8873,0,
1629.936,445.0652,0,
1637.335,526.3318,0,
1668.343,482.6519,0,
1658.31,508.0652,0,
1718.74,524.6158,0,
1669.515,507.0524,0,
1648.468,541.4807,0,
1721.422,512.6283,0,
1674.727,471.7603,0,
1577.533,434.9659,0,
1678.672,565.427,0,
1673.488,545.298,0,
1621.893,485.8563,0,
1716.781,564.1348,0,
1700.344,538.4479,0,
1700.262,525.9294,0,
1737.639,572.0057,0,
1677.87,538.8667,0,
1728.079,550.8464,0,
1674.392,617.9386,0,
1875.724,524.2841,0,
1645.878,447.0814,0,
1677.433,578.5656,0,
1625.934,467.7111,0,
1804.576,558.2792,0,
1723.972,466.8231,0,
1643.508,523.0617,0,
1650.144,502.4708,0,
1652.386,551.4259,0,
1676.026,536.5746,0,
1813.69,485.8265,0,
1714.068,516.3273,0,
1732.892,482.1147,0,
1681.11,462.2991,0,
1691.452,468.8221,0,
1718.098,565.2377,0,
1828.206,546.6058,0,
1757.605,569.7922,0,
1754.753,549.2074,0,
1742.162,478.2869,0,
1734.822,504.8602,0,
1669.152,495.1139,0,
1686.695,555.7753,0,
1653.69,577.857,0,
1617.827,507.9745,0,
1805.202,563.0487,0,
1685.624,514.8148,0,
1608.578,550.0954,0,
1722.546,524.4452,0,
1745.453,491.0912,0,
1639.912,543.9572,0,
1734.703,523.1048,0,
1673.463,587.0544,0,
1672.769,432.8143,0,
1747.617,516.9129,0,
1688.6,521.7758,0,
1651.367,528.0204,0,
1772.349,523.9387,0,
1642.45,548.601,0,
1649.327,502.9763,0,
1625.312,516.0886,0,
1643.302,591.308,0,
1655.987,530.8755,0,
1510.534,390.6397,0,
1603.535,469.7391,0,
1687.618,555.1597,0,
1782.249,554.6844,0,
1706.034,483.2449,0,
1492.851,519.8009,0,
1788.017,535.7464,0,
1718.074,524.43,0,
1595.171,505.4224,0,
1723.799,618.2497,0,
1640.699,545.8842,0,
1730.255,551.7911,0,
1739.146,470.2817,0,
1621.15,528.8073,0,
1639.884,512.8555,0,
1672.893,498.2795,0,
1686.504,552.4603,0,
1680.739,530.3142,0,
1619.831,557.758,0,
1561.199,427.2896,0,
1578.727,491.5233,0,
1742.909,497.434,0,
1752.726,526.4462,0,
1741.111,576.2194,0,
1731.004,530.6018,0,
1670.668,492.1248,0,
1681.992,537.0017,0,
1772.315,559.9133,0,
1702.74,489.2975,0,
1712.628,514.0334,0,
1707.746,524.4724,0,
1621.226,566.073,0,
1658.088,548.7535,0,
1585.334,578.3309,0,
1690.317,559.9609,0,
1627.288,550.5712,0,
1771.052,518.1904,0,
1749.574,553.4792,0,
1651.698,529.7197,0,
1678.233,482.8283,0,
1779.741,472.222,0,
1695.913,524.3157,0,
1685.319,500.3127,0,
1732.842,570.0417,0,
1762.513,569.6492,0,
1664.382,529.9954,0,
1669.226,532.8889,0,
1620.707,497.3655,0,
1646.227,507.7776,0,
1637.889,531.2662,0,
1699.879,500.7776,0,
1755.952,533.007,0,
1624.185,504.9941,0,
1680.51,520.5897,0,
1798.445,498.2825,0,
1668.37,545.6877,0,
1784.288,534.1798,0,
1718.251,521.9212,0,
1667.924,490.6238,0,
1633.208,529.5684,0,
1705.684,541.645,0,
1776.024,556.2617,0,
1715.57,549.101,0,
1651.281,497.6062,0,
1753.364,441.6868,0,
1620.095,534.4637,0,
1783.431,524.167,0,
1666.682,521.9166,0,
1725.528,532.9769,0,
1657.322,568.8065,0,
1666.687,499.1309,0,
1697.19,605.8929,0,
1695.815,601.953,0,
1772.26,564.7357,0,
1688.28,546.7876,0,
1655.638,545.4409,0,
1610.723,484.7581,0,
1669.947,542.3685,0,
1710.614,549.6605,0,
1704.949,522.9587,0,
1734.53,546.6409,0,
1628.061,491.1467,0,
1685.326,481.8974,0,
1681.866,545.5887,0,
1652.83,539.9357,0,
1654.713,546.9012,0,
1735.217,494.0842,0,
1748.086,514.0769,0,
1703.479,482.5397,0,
1757.687,553.8105,0,
1699.485,545.1136,0,
1856.433,531.5483,0,
1661.252,552.9148,0,
1778.423,526.3812,0,
1673.162,507.7945,0,
1676.892,523.3203,0,
1727.278,504.2517,0,
1702.392,483.6734,0,
1577.141,565.3287,0,
1674.833,553.3394,0,
1738.082,565.6622,0,
1669.337,502.8897,0,
1643.558,432.1297,0,
1705.412,454.4664,0,
1738.016,516.487,0,
1676.357,518.0668,0,
1639.844,536.786,0,
1626.989,581.272,0,
1646.094,504.9181,0,
1678.501,494.0344,0,
1665.257,564.9081,0,
1711.253,605.3615,0,
1597.364,518.2886,0,
1636.386,502.0234,0,
1726.179,508.8774,0,
1677.442,547.3666,0,
1693.77,472.7285,0,
1601.873,526.86,0,
1745.773,527.61,0,
1719.023,546.0947,0,
1676.63,451.6387,0,
1687.201,510.9528,0,
1692.183,538.9396,0,
1657.495,467.0301,0,
1686.191,528.1725,0,
1881.087,494.8557,0,
1794.264,517.5823,0,
1748.292,573.5496,0,
1644.465,518.5449,0,
1589.69,489.5099,0,
1660.431,501.6557,0,
1745.441,566.8472,0,
1699.76,500.329,0,
1664.092,553.3243,0,
1681.545,472.5483,0,
1767.581,588.5098,0,
1667.012,551.5065,0,
1726.748,508.3802,0,
1676.784,497.5307,0,
1782.323,486.2141,0,
1629.317,493.2048,0,
1679.974,467.6841,0,
1752.311,491.7136,0,
1589.453,497.0277,0,
1676.989,485.5725,0,
1709.651,552.7913,0,
1671.231,505.7686,0,
1736.75,546.5525,0,
1692.302,465.6472,0,
1647.233,512.6468,0,
1644.429,545.8461,0,
1568.278,512.7163,0,
1662.365,554.7744,0,
1680.892,518.7224,0,
1725.268,541.9418,0,
1671.823,476.9637,0,
1728.253,521.7551,0,
1726.597,540.7,0,
1713.394,544.1418,0,
1713.543,535.9485,0,
1634.662,526.565,0,
1764.808,538.3679,0,
1689.681,535.8544,0,
1556.984,503.1442,0,
1772.694,547.8982,0,
1685.602,543.9996,0,
1624.71,491.4874,0,
1652.61,504.8339,0,
1737.148,565.108,0,
1655.19,537.5562,0,
1699.759,543.5926,0,
1660.159,544.7759,0,
1598.387,509.0056,0,
1745.279,558.3199,0,
1582.195,537.1727,0,
1685.386,481.069,0,
1643.44,531.8055,0,
1706.875,536.7344,0,
1561.3,486.6496,0,
1685.371,500.4805,0,
1725.831,529.9708,0,
1626.299,484.4122,0,
1644.081,548.1588,0,
1735.706,575.8458,0,
1689.113,573.8305,0,
1739.853,557.9422,0,
1540.424,564.3547,0,
1760.817,586.7333,0,
1640.999,533.8114,0,
1657.898,499.8307,0,
1690.065,513.4977,0,
1747.058,583.4404,0,
1631.041,591.3955,0,
1618.358,497.8532,0,
1720.041,502.702,0,
1734.517,508.6944,0,
1661.584,482.0026,0,
1723.201,487.3038,0,
1699.503,517.0358,0,
1662.646,540.9466,0,
1700.969,445.4232,0,
1715.905,511.027,0,
1745.039,554.3382,0,
1766.879,554.9772,0,
1695.284,556.7781,0,
1732.036,572.7463,0,
1707.753,538.1217,0,
1674.439,461.7136,0,
1702.963,534.1949,0,
1666.047,509.6193,0,
1543.132,474.8525,0,
1623.518,496.5196,0,
1695.709,508.8813,0,
1790.31,542.7239,0,
1770.281,455.9244,0,
1616.808,537.6078,0,
1588.059,504.8635,0,
1770.463,551.0623,0,
1676.777,536.6171,0,
1395.091,399.4885,0,
1540.511,500.0234,0,
1612.982,552.5105,0,
1729.013,489.6068,0,
1603.189,510.3945,0,
1582.517,492.3526,0,
1683.268,469.4153,0,
1639.283,480.3328,0,
1741.54,549.2509,0,
1602.662,523.8682,0,
1755.159,497.2186,0,
1678.908,548.2128,0,
1642.007,517.0476,0,
1706.132,506.0206,0,
1764.392,499.3018,0,
1751.112,488.5057,0,
1715.016,508.8312,0,
1759.744,519.6279,0,
1611.001,530.4178,0,
1706.43,489.1516,0,
1608.822,509.0021,0,
1698.347,468.0563,0,
1711.542,503.389,0,
1592.033,450.5775,0,
1695.315,570.7991,0,
1671.269,589.6534,0,
1708.984,538.7736,0,
1701.872,489.2436,0,
1723.786,495.8087,0,
1678.141,481.6818,0,
1483.28,432.7084,0,
1658.673,563.6331,0,
1756.582,449.4627,0,
1643.744,433.8676,0,
1713.748,510.4183,0,
1731.776,535.8295,0,
1811.645,438.3821,0,
1690.448,494.697,0,
1584.196,500.5201,0,
1692.716,538.4672,0,
1759.618,537.3911,0,
1696.503,525.8968,0,
1713.491,543.5981,0,
1759.7,612.4346,0,
1653.665,498.8203,0,
1731.754,504.5673,0,
1716.334,497.5338,0,
1778.637,508.3726,0,
1579.9,526.1217,0,
1650.58,531.772,0,
1614.425,646.3875,0,
1675.814,487.8663,0,
1695.362,533.9134,0,
1679.633,468.5463,0,
1679.721,537.1987,0,
1717.196,573.037,0,
1686.908,484.9675,0,
1713.047,557.1394,0,
1641.269,512.6478,0,
1613.5,477.338,0,
1609.484,549.873,0,
1703.813,480.8466,0,
1609.36,483.1484,0,
1751.009,551.5989,0,
1773.041,532.7752,0,
1658.756,523.2562,0,
1640.19,559.5257,0,
1736.661,511.0929,0,
1640.421,515.2023,0,
1723.809,523.1893,0,
1683.669,485.5438,0,
1690.051,500.1409,0,
1585.152,521.5308,0,
1660.962,510.392,0,
1725.459,496.9299,0,
1683.066,496.6785,0,
1553.36,533.2167,0,
1702.205,543.5933,0,
1667.646,597.3383,0,
1754.395,489.7637,0,
1618.541,512.4762,0,
1644.576,543.7176,0,
1727.32,530.3799,0,
1733.219,498.3936,0,
1665.833,572.6421,0,
1655.386,493.2819,0,
1722.477,534.347,0,
1601.187,510.1981,0,
1577.282,491.9223,0,
1781.224,493.7599,0,
1643.571,522.6402,0,
1688.637,495.072,0,
1589.329,521.6857,0,
1708.281,565.2668,0,
1732.251,516.2073,0,
1715.442,528.1314,0,
1679.172,538.1508,0,
1650.728,469.3457,0,
1687.849,519.9793,0,
1789.83,520.2654,0,
1700.373,554.6848,0,
1686.248,580.0692,0,
1616.527,556.3214,0,
1614.945,483.8649,0,
1681.116,506.9146,0,
1711.117,470.4458,0,
1604.212,511.3317,0,
1717.673,502.9541,0,
1738.029,542.0184,0,
1701.821,541.7762,0,
1729.426,532.1202,0,
1615.503,558.3608,0,
1666.05,525.2888,0,
1654.315,611.1667,0,
1660.424,463.9923,0,
1568.441,515.0693,0,
1602.119,534.9119,0,
1651.934,493.7836,0,
1716.221,528.2684,0,
1651.86,512.3772,0,
1611.321,526.2993,0,
1634.537,490.892,0,
1567.088,546.4314,0,
1694.617,532.2331,0,
1711.241,530.4882,0,
1795.157,561.6403,0,
1684.996,567.235,0,
1786.033,543.7548,0,
1694.817,495.6243,0,
1748.114,566.4172,0,
1712.583,513.7454,0,
1608.51,531.0801,0,
1667.462,529.097,0,
1526.892,499.6832,0,
1655.425,514.5087,0,
1712.528,529.5178,0,
1668.999,553.0225,0,
1819.119,553.9808,0,
1628.622,493.5161,0,
1604.827,556.7695,0,
1636.857,520.2576,0,
1758.956,462.0646,0,
1743.135,490.8717,0,
1648.7,572.2202,0,
1635.841,474.3306,0,
1724.856,602.3143,0,
1666.159,540.3265,0,
1480.463,389.8192,0,
1704.214,574.9848,0,
1681.189,502.1973,0,
1600.144,535.2266,0,
1672.297,529.0409,0,
1747.358,525.4813,0,
1682.171,482.5458,0,
1637.832,607.0245,0,
1591.624,511.701,0,
1628.735,490.8032,0,
1748.219,530.9376,0,
1668.032,543.6351,0,
1734.765,516.7334,0,
1762.83,575.4904,0,
1763.115,501.0294,0,
1716.016,550.0831,0,
1778.437,572.6662,0,
1669.109,540.3621,0,
1770.601,484.3309,0,
1643.073,550.7162,0,
1586.63,531.8849,0,
1520.01,474.8278,0,
1667.435,479.8199,0,
1743.463,549.3177,0,
1776.692,524.3749,0,
1749.246,532.8976,0,
1673.853,532.0057,0,
1710.798,466.0395,0,
1687.542,457.9578,0,
1590.15,543.3626,0,
1676.31,471.8716,0,
1670.568,491.5085,0,
1639.116,491.4869,0,
1716.91,540.2509,0,
1643.797,518.6108,0,
1702.9,485.1577,0,
1614.05,491.9676,0,
1668.466,546.6534,0,
1754.39,614.8083,0,
1711.23,461.2578,0,
1728.218,566.217,0,
1641.043,498.332,0,
1743.631,543.4121,0,
1690.136,493.6944,0,
1664.357,536.1331,0,
1715.878,513.8503,0,
1725.236,510.7769,0,
1699.181,542.4849,0,
1773.694,580.4615,0,
1649.917,532.6508,0,
1714.905,514.6608,0,
1619.162,574.9704,0,
1668.058,452.5402,0,
1674.164,550.6631,0,
1821.017,464.2303,0,
1837.878,594.806,0,
1647.129,537.3831,0,
1665.413,479.822,0,
1679.12,481.0726,0,
1622.104,514.7019,0,
1750.652,533.4319,0,
1676.113,542.5923,0,
1659.814,495.1574,0,
1679.773,546.0437,0,
1724.651,517.6834,0,
1715.141,475.2261,0,
1592.036,489.5896,0,
1618.75,470.296,0,
1634.309,558.7626,0,
1799.322,581.6657,0,
1747.905,502.6208,0,
1587.558,564.8416,0,
1774.57,519.2309,0,
1747.012,554.9086,0,
1704.624,504.084,0,
1697.418,483.1486,0,
1713.095,490.3834,0,
1666.785,469.3548,0,
1646.334,532.8262,0,
1712.961,529.7092,0,
1741.762,497.7578,0,
1714.657,506.0605,0,
1639.809,492.155,0,
