Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1,
1751.924,447.7242,0,
1772.425,501.7444,0,
2023.989,482.2366,0,
1766.371,500.0399,0,
1657.592,464.7238,0,
1780.636,489.6362,0,
1968.024,527.0159,0,
1881.571,454.6218,0,
1894.108,522.7855,0,
1782.382,519.9399,0,
1752.707,497.1253,0,
1763.719,519.8004,0,
1785.355,431.2421,0,
1790.677,515.9337,0,
1780.094,491.7701,0,
1799.277,548.7693,0,
1906.548,454.987,0,
1778.148,496.0314,0,
1703.325,475.8177,0,
1787.002,474.8114,0,
1894.743,450.9455,0,
1731.802,496.1103,0,
1890.674,489.7287,0,
6102.101,443.0693,1,
1885.163,454.6438,0,
1929.319,538.2098,0,
1970.086,439.7779,0,
1798.726,473.5995,0,
1830.963,484.6757,0,
1882.144,456.0729,0,
1856.584,539.7125,0,
1913.104,475.5297,0,
1825.224,513.2952,0,
1935.173,523.2491,0,
1845.606,472.0953,0,
1754.536,533.7488,0,
1932.732,472.76,0,
1704.035,482.0147,0,
1786.724,522.2488,0,
1932.851,479.1376,0,
1814.372,468.2957,0,
1966.921,447.7094,0,
1782.173,485.6738,0,
1790.959,472.2676,0,
1971.816,505.2777,0,
1897.526,526.1068,0,
1863.493,481.8852,0,
1798.119,450.9146,0,
1833.615,476.4555,0,
1855.21,478.6347,0,
2002.679,529.0743,0,
1851.908,473.7541,0,
1812.069,444.0443,0,
5682.154,465.6296,1,
1825.201,490.6382,0,
1824.326,497.8152,0,
1936.518,551.3418,0,
1776.066,456.6224,0,
1878.08,533.5535,0,
1748.897,467.0444,0,
1715.429,505.6608,0,
1780.55,513.9812,0,
1756.493,433.4946,0,
1753.496,434.8862,0,
1705.65,480.3958,0,
1806.309,465.9354,0,
1840.409,464.2462,0,
1655.339,544.8405,0,
1977.018,514.8536,0,
1760.335,492.8237,0,
1866.97,518.9501,0,
1821.519,478.7639,0,
1812.327,494.0447,0,
1832.889,530.8088,0,
1927.039,476.7426,0,
1894.653,504.8187,0,
1877.232,499.4354,0,
1832.16,510.0144,0,
1925.88,519.5814,0,
1810.186,528.2802,0,
1785.292,497.9108,0,
1797.335,462.7626,0,
1785.719,521.0574,0,
1754.289,550.916,0,
1795.68,549.6227,0,
1914.574,490.6694,0,
1848.033,473.543,0,
1751.77,482.6334,0,
1803.909,456.9141,0,
1847.038,498.4022,0,
1817.113,498.8359,0,
1763.612,474.3445,0,
1829.199,485.0206,0,
1916.131,460.0736,0,
1899.486,456.5626,0,
1837.617,462.1444,0,
1861.656,491.9589,0,
1772.033,494.2126,0,
1847.346,522.9532,0,
1757.303,463.7819,0,
1855.581,552.0455,0,
1744.669,530.1082,0,
1822.127,455.1492,0,
1917.782,542.7502,0,
1765.055,538.4776,0,
1941.403,440.6505,0,
1842.431,471.3323,0,
1784.462,464.6989,0,
1759.416,548.286,0,
1844.156,519.011,0,
1852.153,446.4844,0,
1835.792,481.4905,0,
1788.771,461.5765,0,
5683.47,453.3318,1,
1778.543,486.6177,0,
1801.186,480.6223,0,
1813.396,543.7659,0,
1770.324,451.6607,0,
1941.024,433.9205,0,
1989.186,493.3146,0,
1882.813,468.4149,0,
1795.597,484.7438,0,
1780.051,509.184,0,
1788.38,497.6989,0,
1794.294,471.8074,0,
1949.039,528.9761,0,
1878.68,464.9634,0,
1799.155,472.4172,0,
1903.69,511.7238,0,
1792.424,487.0164,0,
1844.063,458.8375,0,
1765.211,497.3063,0,
1742.081,497.6725,0,
1854.219,407.2637,0,
1984.571,448.122,0,
1740.378,514.6904,0,
1958.052,431.6609,0,
1670.897,560.1737,0,
1862.487,542.9048,0,
1772.883,526.3118,0,
1796.977,471.6769,0,
1804.567,485.6371,0,
1789.039,483.8997,0,
1695.415,474.2368,0,
1797.221,542.312,0,
1795.741,514.3975,0,
1778.574,457.1808,0,
1766.234,497.1113,0,
1804.676,524.0714,0,
1800.551,469.4468,0,
1772.685,457.3391,0,
1820.787,449.8051,0,
1792.913,498.7111,0,
1833.946,524.7501,0,
1782.579,468.6309,0,
1816.542,503.2408,0,
1836.347,467.9927,0,
1801.869,467.5552,0,
1734.173,477.6298,0,
1925.828,499.6522,0,
1792.924,465.5446,0,
1722.416,521.4316,0,
1773.356,497.3557,0,
1793.23,535.8966,0,
1760.486,486.9355,0,
1792.914,514.0301,0,
1801.11,467.4645,0,
1766.94,484.1647,0,
1719.686,510.7231,0,
1887.557,454.0626,0,
1792.407,455.0042,0,
1769.247,517.6104,0,
1849.128,492.3965,0,
1772.34,470.88,0,
1940.645,495.4339,0,
1862.043,480.0066,0,
1862.526,543.5991,0,
1759.284,578.365,0,
1742.741,466.9055,0,
1870.619,511.316,0,
1790.267,524.7416,0,
1740.742,488.6391,0,
1765.061,499.5518,0,
1849.325,468.5436,0,
1879.145,480.1328,0,
1786.7,493.8875,0,
1736.334,509.5832,0,
1795.015,422.1047,0,
1783.982,461.6803,0,
1896.506,460.0035,0,
1849.766,480.7145,0,
1800.186,527.8501,0,
1799.536,500.5671,0,
1764.863,495.4753,0,
1755.872,484.1124,0,
1807.772,513.1974,0,
1762.665,506.4661,0,
1749.71,467.1453,0,
1703.456,480.8496,0,
1807.921,430.5063,0,
1795.267,494.6002,0,
1791.132,544.1754,0,
1857.464,483.0396,0,
1741.825,546.6597,0,
1755.817,491.4553,0,
1715.234,507.2858,0,
1781.234,483.3839,0,
1812.585,481.8364,0,
1784.876,463.2654,0,
1726.436,500.2816,0,
1966.488,477.6886,0,
1927.863,518.6439,0,
1836.941,460.433,0,
1829.056,516.3362,0,
1819.033,488.925,0,
1898.881,432.1104,0,
1742.396,486.7144,0,
1875.496,526.6308,0,
1790.368,539.2267,0,
2027.596,519.7089,0,
1765.712,521.2841,0,
1844.598,480.6029,0,
1853.312,522.8165,0,
1718.924,478.1667,0,
1797.693,513.2993,0,
1856.42,445.6211,0,
1872.706,478.5768,0,
1766.304,428.9338,0,
1801.519,494.2711,0,
1947.922,557.6688,0,
1770.135,527.6362,0,
1930.58,528.2504,0,
1794.358,523.1996,0,
1818.006,510.8708,0,
1804.083,470.8377,0,
1808.361,529.2319,0,
1780.128,476.3152,0,
1785.007,496.713,0,
1982.17,580.9703,0,
1746.652,506.2545,0,
1803.235,494.4919,0,
1838.119,527.213,0,
1783.53,499.3115,0,
1784.781,491.5665,0,
1838.389,469.9959,0,
1781.672,528.0147,0,
1749.209,477.5699,0,
2005.171,522.1014,0,
1750.71,579.3693,0,
1902.702,504.792,0,
1782.043,434.8478,0,
1877.665,476.6209,0,
1846.127,496.811,0,
1847.888,471.0004,0,
1679.534,562.0254,0,
1736.235,525.2649,0,
1753.215,511.8783,0,
1953.41,554.1808,0,
1707.185,560.2607,0,
1770.978,510.4813,0,
1747.072,490.7535,0,
1768.391,479.2902,0,
1825.927,443.032,0,
1946.948,466.7016,0,
1778.44,489.6135,0,
1771.158,429.995,0,
1725.357,472.5031,0,
1931.469,528.3302,0,
5747.615,536.9766,1,
1921.615,537.7618,0,
1982.733,523.5284,0,
1810.474,487.0005,0,
1721.557,510.0806,0,
1775.661,521.1677,0,
1784.526,525.9371,0,
1765.758,517.0193,0,
1791.351,496.7811,0,
1809.004,499.5729,0,
1826.658,462.8672,0,
1767.648,507.1627,0,
1718.808,448.0849,0,
1682.463,559.1216,0,
1663.225,543.6747,0,
1753.284,474.7582,0,
1736.646,480.0951,0,
1786.969,540.6025,0,
1738.223,475.2644,0,
1784.158,511.4167,0,
1853.406,495.7008,0,
1827.247,497.1092,0,
1915.383,481.7528,0,
1761.703,468.8727,0,
1921.581,521.1335,0,
1773.198,501.206,0,
1884.904,461.036,0,
1829.956,489.1696,0,
1911.584,519.2482,0,
1829.794,509.6089,0,
1730.099,562.8862,0,
1967.098,475.2637,0,
1926.895,524.1498,0,
1815.745,506.8952,0,
1885.86,480.091,0,
1787.58,527.4252,0,
1787.665,489.8782,0,
1800.06,482.3227,0,
1850.663,474.6288,0,
1731.126,505.1653,0,
1953.765,504.735,0,
1724.293,497.3615,0,
1774.422,614.1564,0,
1779.191,492.8113,0,
1778.448,463.8201,0,
1879.402,478.0937,0,
1707.238,489.9115,0,
1679.912,516.616,0,
1866.672,474.9357,0,
1844.612,501.3723,0,
1923.39,579.9763,0,
1767.896,540.2508,0,
1999.108,483.8806,0,
1798.96,442.8841,0,
1971.59,501.9069,0,
1905.404,490.6486,0,
1768.292,564.3834,0,
1756.897,541.5249,0,
1874.942,549.4783,0,
2011.783,524.5619,0,
2023.711,516.379,0,
1928.624,459.8553,0,
1890.863,438.4006,0,
1747.602,491.1775,0,
1860.46,497.1016,0,
1701.768,535.2258,0,
1803.343,510.8129,0,
1705.68,511.1165,0,
1946.76,533.7825,0,
1784.487,530.8181,0,
1791.205,471.9707,0,
1713.288,553.6446,0,
1839.092,504.0695,0,
1740.122,445.6331,0,
1766,527.1375,0,
1895.74,570.7147,0,
1805.224,506.8444,0,
1797.289,431.4334,0,
1778.755,525.2449,0,
1829.809,534.9068,0,
1814.25,463.6083,0,
1771.051,434.8597,0,
1685.811,468.7936,0,
1798.755,504.2243,0,
1734.67,502.6312,0,
1785.097,506.9639,0,
1796.335,500.1473,0,
1846.543,548.9716,0,
1785.557,530.4254,0,
1883.401,562.4746,0,
1844.898,545.5444,0,
1733.164,543.7184,0,
2015.269,548.0878,0,
1907.301,484.8983,0,
1769.7,466.9394,0,
1737.978,516.2745,0,
1848.632,465.8775,0,
1729.214,514.9258,0,
1794.698,508.8458,0,
5960.452,529.3948,1,
1902.254,498.6766,0,
1723.526,531.5214,0,
1888.079,472.1861,0,
1850.743,471.6195,0,
1893.249,545.8216,0,
1748.986,475.66,0,
1732.896,571.2215,0,
1742.872,468.6887,0,
1794.302,493.7847,0,
1961.836,469.043,0,
1777.415,457.8941,0,
1697.239,463.5455,0,
1727.013,433.6138,0,
1929.582,500.2013,0,
1683.595,481.9128,0,
1831.153,477.2932,0,
1846.613,457.0668,0,
1797.596,438.4826,0,
1738.889,527.4075,0,
1969.026,471.5637,0,
1947.6,536.4808,0,
1688.759,514.4589,0,
1821.544,450.1245,0,
1853.726,503.5378,0,
